heartbeat_signals,label
"0.4835642397463088,0.4801001801880934,0.4734414211794331,0.46096474506730123,0.4407568799286459,0.41331685597737444,0.38156775131772264,0.34930402994009435,0.31977768324446665,0.295120727706763,0.2760626063321405,0.26188645178548453,0.2510856225678573,0.24241420282800863,0.23527436351212586,0.22902896617863225,0.22210507753161,0.21193984648072217,0.19584115180033734,0.17204897029243205,0.1403616803579323,0.10219854326234479,0.06006316642770018,0.016355178638570722,-0.027729615202872315,-0.07203462226576002,-0.1161445911677545,-0.15848661736795838,-0.19688184603058673,-0.22990560485304923,-0.2576722056651155,-0.2814963656616607,-0.30282293600231447,-0.3221536996249442,-0.3387045545723123,-0.35105177679389954,-0.35823723259393014,-0.36049597563157365,-0.35914384356946927,-0.35571240706604124,-0.35098333272736204,-0.34483368066174835,-0.33694039860237457,-0.32738789196186413,-0.3166494207684938,-0.30536595482866546,-0.294245214014363,-0.283825041344146,-0.2740804004307893,-0.2644243847861216,-0.2542699472177343,-0.24360269124933104,-0.2331506852926088,-0.2241669327478551,-0.21792797419769894,-0.21511201117162204,-0.21539326292076888,-0.2176062163435623,-0.22032961536258117,-0.22233581873871122,-0.22275028663005342,-0.22104804542540374,-0.21678007048127207,-0.20920674364063246,-0.197528270334619,-0.181823471438755,-0.163703814679449,-0.14574897076879106,-0.13017631127267332,-0.11803730402570722,-0.10934247759726068,-0.10344471258737481,-0.09924486729734011,-0.0953385710121823,-0.09025807753161441,-0.08291682401090208,-0.07314722529562742,-0.06178435047981312,-0.049999590306242875,-0.038425863735139565,-0.02681216508579895,-0.014362693271566057,-0.00028820853853539496,0.016073338099853424,0.03552361570690703,0.05893357755240769,0.0866224406415167,0.11782762513544012,0.1507905358327171,0.18334616040506435,0.21365700969328583,0.240742893328606,0.26450012506251575,0.28525364667915554,0.30329217159645405,0.31871372012147725,0.33147986708524724,0.34145363195860756,0.34845314220634316,0.3524203579377646",1
"-0.04629447404788985,-0.04617426939732525,-0.04551241968819588,-0.044223204162673266,-0.04242649265165427,-0.040283632348862855,-0.03779796796117855,-0.03519193586165048,-0.033053114807199045,-0.03163872236410251,-0.030357307957910043,-0.028402346059030872,-0.02581636025848391,-0.023147512744713883,-0.020382413030899268,-0.01711927001575606,-0.013551394489415912,-0.010325178979595312,-0.007690639599804167,-0.005445115084466445,-0.003225555853987757,-0.0008654950363831578,0.001406491441669734,0.003536039127084334,0.005870650628978444,0.008200017860644535,0.009858666312808828,0.011026869737731494,0.012414697001403279,0.014059056154598914,0.01559827222703071,0.0169171801717469,0.01788303348625199,0.018483649857827564,0.019063500916423795,0.01994393676337348,0.021075755901883687,0.022205996699968353,0.023397081054455753,0.024902060732677363,0.026379719370301584,0.027301687188824496,0.02793982652494813,0.028771030173513585,0.029588800192027403,0.030024241007483066,0.030248183376647624,0.03035055022795127,0.03005454785338651,0.0294598072902221,0.028870141472573614,0.028417990029398276,0.02810811263776958,0.027679944283694725,0.027023066048159686,0.02646133913964788,0.026162009015348122,0.02597991497532699,0.025853611490991985,0.025742867391787338,0.02557198710688292,0.025575863467312363,0.026210036825157934,0.02747580052601885,0.02863225179128505,0.029008722897584202,0.028383217518026055,0.026737036097046623,0.024371465600547603,0.021807443731585666,0.019341121673748636,0.016878254568512708,0.014304593107423044,0.011636448697557977,0.008679984897956239,0.005302192234001107,0.0018444051944686707,-0.0011862044079066344,-0.0035226600016046604,-0.005309351501085183,-0.006886540334091965,-0.008376146308878845,-0.009740367865276585,-0.011070308210869944,-0.01242470324323934,-0.013867396920470256,-0.015679787946793387,-0.017810174712577717,-0.01959452349635714,-0.02070303577004036,-0.021412206083254774,-0.02205344551193144,-0.022818694029812854,-0.02368937024372654,-0.02451890906671312,-0.025116824126030807,-0.02541892742949866,-0.025730803381002823,-0.026530211555834713,-0.028162279987992176",1
"-0.012109131982217164,-0.011957855983142557,-0.009430091430086357,-0.005468733921276253,-0.0027255664333069307,-0.0043842903502957775,-0.010213385807974235,-0.01775088612391615,-0.025091844399831947,-0.030753041255877273,-0.033446987191480676,-0.033244353370835006,-0.031146919504487974,-0.027818967338708617,-0.024139293730922357,-0.021057268530003836,-0.019302273406899606,-0.018874614366773845,-0.01903902994689119,-0.019045134181933876,-0.017952898695596547,-0.014679180718340068,-0.009211569755315396,-0.0038607485351675463,-0.0006655218078931158,0.0006697542623650132,0.0011628702460836082,0.0016068518954052147,0.0014734152872792061,2.47639825993462e-05,-0.0016491155960974557,-0.003053923728092295,-0.005157453282762792,-0.008015414989491487,-0.008798567689178277,-0.004279502540293245,0.0050509556572650716,0.015719064054208476,0.02469651898881292,0.030338416666090176,0.032801053100880814,0.033445230048272434,0.032864936653082405,0.03202538650111214,0.03205836060770856,0.033022498032749065,0.03543334967514809,0.03906592006475919,0.04200359708677465,0.042966748121060605,0.04199917950675547,0.03959470693109224,0.03644211651298243,0.03312550748454862,0.030126829365189192,0.027965878708758656,0.02621663218369137,0.02338011713616371,0.019136642418319312,0.015272373653546882,0.013528154511546556,0.013105729086830845,0.012251744998974162,0.010834731698439862,0.00973024565697992,0.009338692669163498,0.009980010564868254,0.011513241614026788,0.011786976618652953,0.009356398192560789,0.005368099131693824,0.0006846186218084638,-0.004596407709278605,-0.009976928501163787,-0.014491879377652547,-0.01796256527158993,-0.020559015548797674,-0.022246781425396288,-0.023973244848115347,-0.027825879293478697,-0.03470864437875381,-0.04128358754139931,-0.03890051187416746,-0.021196687975492012,0.004601853366872327,0.02448214602508547,0.03274493044939722,0.03209444601907405,0.02813127957559375,0.0248902444605123,0.022032263478489467,0.017195256738031572,0.009375500494198247,0.00022039128893824866,-0.00827849119867008,-0.014542230820058066,-0.016989725671768097,-0.016125527327513156,-0.01491229122337473,-0.015442280484098014",1
"0.13645032098649418,0.13112646134097547,0.12292988590026653,0.11221407116877608,0.09946275569299101,0.08526569647923911,0.07029258606705475,0.05524579730924657,0.04078270513573472,0.027419435606810413,0.015450048370293332,0.00493085137599901,-0.004254763142297793,-0.012284783793244339,-0.019315568676719033,-0.025466907252707907,-0.030853384028106598,-0.035603454266270554,-0.03983204547275572,-0.04358868657135352,-0.0468352910409693,-0.0494876484379317,-0.05149924852446015,-0.05293378628750929,-0.05397502620715365,-0.054868604487962616,-0.05582483456997288,-0.05693621231451147,-0.058149818673985235,-0.059305595631900646,-0.060214010555565176,-0.060734945473710236,-0.06082173112945739,-0.0605198816430685,-0.059933362045062014,-0.05918616256636529,-0.05839116295060966,-0.05762289464373423,-0.05688502067174052,-0.05609306212053107,-0.05509210092098939,-0.053706825021505714,-0.051784890923808016,-0.049211034265567624,-0.045904478796438566,-0.041836018281159945,-0.03707016771583456,-0.03180267143178518,-0.026350662058559612,-0.021084480740313633,-0.016327969096297593,-0.012270507155013224,-0.0089213935697183,-0.006119758044348819,-0.0035937586451180725,-0.0010450924500939734,0.0017809729680919179,0.005065357187139782,0.008916785024256246,0.013376738499497526,0.018414749594722973,0.023929907039211593,0.029771024247652232,0.03576479754208876,0.041733784133525284,0.04750574306838043,0.0529294658760196,0.057891524169197656,0.06231166760203194,0.06610953624830507,0.06917118268229885,0.07135176469960502,0.072512256151602,0.07255692776995251,0.07144362265189878,0.06917114820364602,0.06576721190006383,0.06129058870166687,0.055850160471228344,0.04962339804875307,0.04285663525828988,0.03583307988530976,0.028825217215290855,0.022059550598733685,0.015709168943842847,0.009899464021563067,0.004710056380915303,0.00017598857852059446,-0.0037042465483821813,-0.00695818868125099,-0.009641407247723319,-0.011851767737789898,-0.013731405522623294,-0.01544064145733541,-0.017117848390576562,-0.018860076601478093,-0.020737706839613998,-0.02282102802331011,-0.025184825500065955,-0.027887075945545542",1
"-0.17437899296956597,-0.16310165434197554,-0.1465567380728714,-0.1325110930033891,-0.12372272477057406,-0.115009152423469,-0.10034418107803016,-0.07964097214506569,-0.05620480858622243,-0.03492427577702903,-0.01740715109775884,0.00015180860566013643,0.020537603205976168,0.03993883285598285,0.05262052404235901,0.05476784492481318,0.048636611237671296,0.038235956111950825,0.02785551715641077,0.020299396559221,0.015080789973305447,0.009398556886486359,0.001584303762353273,-0.0028268504584411935,-0.0021932630144550214,0.00033112168413865217,0.0025324460891557043,0.0036172629320189442,0.004425261326164026,0.006835874163050315,0.011513812346953922,0.019259275865424613,0.029553345439386897,0.039463726608499866,0.04440317624737178,0.04344895680043939,0.03918767657470565,0.03197555820998657,0.023686038914842805,0.01788705963842943,0.015917123394249028,0.018682102405761986,0.025299126941462163,0.03283812286795282,0.03842612470119014,0.04075624609894232,0.041771250036625934,0.042636736670265546,0.04599440452817874,0.05412457636674842,0.0647130760061223,0.07309825183839025,0.07718446613068966,0.07791386206985915,0.0764813852548665,0.07354200884958675,0.06994750431125529,0.06539019807842972,0.059341557565792985,0.05433335995729971,0.04966291830516498,0.04332264941571837,0.035474387121465695,0.027309814942701433,0.021075812602945665,0.016808208913794115,0.01498117898895468,0.015449524678917581,0.017068885604741096,0.018486277586535288,0.018433793596465742,0.017366114271229083,0.016499027000422717,0.014833884075436093,0.01216570554470453,0.01073650184403932,0.009551135446724562,0.006955550312330361,0.003525990732253431,-0.0008489081052976688,-0.00712355261579789,-0.013538101517183695,-0.017355944475262272,-0.01781776096330516,-0.014524258623744693,-0.008454142884826113,-0.0024024368643590782,0.0009784246521746254,0.0011358544408503896,-0.0015388997596803983,-0.005269623194595882,-0.007470297639036602,-0.008526824106757369,-0.010682950264031696,-0.016491005168742287,-0.025842769364900334,-0.03857339227315221,-0.05523746442384894,-0.07345910291735724,-0.08944897915049835",1
"0.06800864062191739,0.062185443429689874,0.05353048158949966,0.04565714163478219,0.04040995155236004,0.03754340844026774,0.03620979142815829,0.03579908924943806,0.03626549267547418,0.03774671513411491,0.03953493917357754,0.04007486180914714,0.03840281990338644,0.03483877543863629,0.030033884487652995,0.024091166851422888,0.01721978810413816,0.010268349968199558,0.004147008642245684,-0.0002965579272923187,-0.002398852002211415,-0.0024524094089840402,-0.0017120394605444657,-0.001381767044631898,-0.001982575844203586,-0.0036387294445413103,-0.006165711118464524,-0.009330605898128997,-0.013559820982661935,-0.019494370218384256,-0.02638334404500764,-0.03190618112855624,-0.03426128168635849,-0.03370965835422092,-0.03157167737107146,-0.028710979384952748,-0.025578698772493958,-0.0226913941381393,-0.02084084651545255,-0.020666011344853585,-0.022209628581436307,-0.025414776343299108,-0.0298569422109069,-0.03439446002987635,-0.037778822012832294,-0.039286696108953814,-0.039145998408976646,-0.037710180485110684,-0.03467771894154707,-0.030248525416202005,-0.025715951694370572,-0.02243734012135719,-0.021048565961560312,-0.021422354748748863,-0.022858267884828695,-0.024549995627781613,-0.02618406781710766,-0.02763808400621171,-0.028554016259545487,-0.028449022104675387,-0.026946545001034102,-0.02421743073854084,-0.020835074228660693,-0.01752042533697744,-0.015197210290235904,-0.014634914923102486,-0.015667246633532885,-0.017340794450784906,-0.019290591027626657,-0.02160324457030961,-0.0238353839584089,-0.025579433900755993,-0.026729964127225215,-0.026958155936313125,-0.025965579175390534,-0.023968635107499945,-0.021439620028969823,-0.018687084032781614,-0.015890783185400655,-0.013574453689914976,-0.012377291844298945,-0.011930816531973368,-0.01120995782342906,-0.009698873557966645,-0.00726819622956449,-0.003699396934967996,0.0010037443273712351,0.006218605363382803,0.011358154914334576,0.016354493800213997,0.021252926368585803,0.026061063386425568,0.03064057970828244,0.03460826755798184,0.03763941696961273,0.03995152249633782,0.042151828387098716,0.044528985877547805,0.04720349002390048,0.05046427568470631",1
"0.7764344621270135,0.7652935129852642,0.7504118472602145,0.7302572841831986,0.7035422430425109,0.6712168817756622,0.6339686907411095,0.593507964159842,0.5480771536497921,0.49569875469891866,0.4368002817843005,0.3719262352471032,0.30505342798563945,0.24007197364282484,0.17841758681316772,0.11898065885285813,0.05880006912191549,-0.0023374822670285678,-0.0627734678838564,-0.12061829929598245,-0.17177017940523498,-0.21355563893446927,-0.24814662793361286,-0.277676322743028,-0.2973932887262789,-0.2987411007017595,-0.2772714871424199,-0.2401389695852193,-0.20448962691390982,-0.1824605597275032,-0.18049269053433648,-0.2005710387320856,-0.23306312089024228,-0.2659999556201257,-0.29549448101409304,-0.32234107562866077,-0.34763979484813845,-0.36877901634364896,-0.3802659434255823,-0.37963337683119847,-0.37289142819710197,-0.3696442669078458,-0.37416009036240183,-0.3831033033335255,-0.39073696487023113,-0.3947566245202655,-0.3947064002127151,-0.3912677724463961,-0.3853527734760521,-0.3747451173723686,-0.3582812224144093,-0.3402044071373994,-0.32450207758810545,-0.3134403467347928,-0.30746289613792344,-0.30357164073050213,-0.29764564762920254,-0.2891302549157486,-0.2789814073602933,-0.26847449458143824,-0.25631720266873914,-0.23976177810457255,-0.21983688481138863,-0.2001222949274012,-0.1847568676659741,-0.17505617526684603,-0.1685009714575847,-0.16227007712446684,-0.15499300580441877,-0.14636159503385338,-0.1374690722799624,-0.12846480470323363,-0.11607089747444299,-0.09793041481173936,-0.07500243095195647,-0.0506019798423496,-0.02809700900810458,-0.007480543774618653,0.013035262501596201,0.034320092719007045,0.0567556472983064,0.08269075760664607,0.11240314106358634,0.14544793446162607,0.17904719922412518,0.2096369991312319,0.23647674168090438,0.2587986491880315,0.2759654342781045,0.2867354468008565,0.2897284252063286,0.2873316062346953,0.28418541183895785,0.28507858524007146,0.29206998652279004,0.3018853945859124,0.3110153254455965,0.3184991763020107,0.32432955558266274,0.33028980140649095",1
"0.004040798386210395,-0.010325065986010809,-0.02601009755140901,-0.03582231817857806,-0.03851700857946444,-0.036052639015466056,-0.031409354521632654,-0.026327674261566125,-0.02030970014785466,-0.014450982922417283,-0.01194281259541119,-0.01467055594003494,-0.021728021825500765,-0.029217988130480294,-0.03330169249145806,-0.03445165805014323,-0.03756706052856221,-0.04456387574484398,-0.04858772565266736,-0.045595679656691965,-0.0346814164379102,-0.01757247373446867,0.0028597224229008067,0.024276808451046475,0.04453054155110579,0.056522879856641214,0.05454777898995057,0.05173141053395554,0.05461304495285442,0.061117249505213536,0.06583895601450225,0.06759778555714145,0.06479784956082714,0.057749838146848656,0.047064942367883514,0.03459736696715861,0.024101555093789265,0.015411514537138876,0.008215906042878474,0.005097288342508111,0.01178937544545737,0.0234006566024986,0.023125238867865577,0.018735372405722095,0.023005925086759693,0.03213436056362634,0.04038097038729292,0.04823255230092609,0.050991542407327464,0.04662648102895116,0.03789790258516129,0.02994904479290869,0.024951178030401006,0.02092309357094231,0.016223296482719737,0.010790763228294989,0.005735896438534144,0.004380523509817352,0.003369326937362277,-0.0003771056157238495,-0.005082183886430003,-0.009210472436451053,-0.011147621214826292,-0.007883286475190758,-0.007397485666124595,-0.019743342847072257,-0.03341561315243976,-0.042298567334481244,-0.051313800898593526,-0.061140754284433246,-0.07132967006650741,-0.07976917745673062,-0.08317265489786146,-0.08011012293748462,-0.07249289066002301,-0.06199891266850248,-0.049025685258381024,-0.03741384953149644,-0.029465821622257894,-0.023721439008919237,-0.020346814869955848,-0.02194730672228442,-0.024154784701402567,-0.021033731642769185,-0.013325234049671848,0.0009493837757680659,0.018700655593771258,0.032215075993110506,0.03963636780170082,0.04219775432470152,0.03922372536622422,0.02923128895704949,0.018073200916633524,0.013359139275959782,0.012740851806749998,0.012565082489996986,0.01190426096106944,0.01102016382779563,0.00843475437966866,0.004539340890038074",1
"-0.08153839605123506,-0.08217310311315905,-0.08174767851639325,-0.08002377477255669,-0.07665143337029766,-0.07404669558820305,-0.07322552940294054,-0.07462445982100059,-0.07540652794988821,-0.07421436860948055,-0.0722880583571141,-0.06931516834724433,-0.06489547173539557,-0.05852317413322965,-0.051389379284730544,-0.04450532393236406,-0.03768356730087889,-0.033009324939309206,-0.030178196053153805,-0.02768886067044138,-0.02451825153430215,-0.01947415496498231,-0.014029248156223806,-0.009474649347174735,-0.006685278355272051,-0.00318271321988825,0.002189401222387144,0.007733005338871446,0.014777838323125347,0.022377380911415834,0.027890212367841394,0.03169657539195461,0.03636250481702388,0.04379182012885022,0.05343620909728572,0.06154200567256035,0.06862050154787816,0.07403225533972452,0.07706606223990989,0.07969218435491646,0.08100180606574611,0.08070569020372201,0.08091574030510881,0.08077630991518273,0.08041407102720169,0.08067809199474754,0.08087066794482864,0.08044236327565027,0.0774024766914477,0.07268287066585546,0.06910487212573144,0.06595493233306829,0.06398369511976432,0.0629267004671758,0.06250865475460116,0.0620627196489327,0.06061483353078337,0.05862588488985149,0.05815996714389096,0.06047010355415264,0.06264567987648947,0.06208639926521395,0.05960841644391693,0.05652065899610531,0.05408314797941466,0.051507121625163965,0.04673736461782371,0.03886991584453753,0.029944356403907135,0.02223078145427576,0.015536926070982948,0.008083629221146027,0.0005782226304153204,-0.006442363634885678,-0.013040995355684537,-0.01747897988480321,-0.018919979033448858,-0.018022538747305722,-0.016255303928025044,-0.015539814662136442,-0.015804720546319262,-0.016699063662139746,-0.017567840491736403,-0.017368521703758216,-0.01768048962444932,-0.0212710845278066,-0.026419131107559057,-0.030389929850109576,-0.03379900277363748,-0.03635010705515526,-0.03809871660823583,-0.040620553912071755,-0.04395783905827372,-0.047799331628717134,-0.05066629884141935,-0.052268800062133275,-0.05464803954434777,-0.0569917562657756,-0.059905541087008046,-0.06318639557000635",1
"0.025310319869773876,0.02073253001441372,0.012598051316303094,0.003597031552040955,-0.0034065124884013753,-0.0061432632782938285,-0.0031831114719469283,0.0060365611441849515,0.018059097906967664,0.025930024021628584,0.028336439496995575,0.0295558952077995,0.030027528271127618,0.028729279472404723,0.0272417407178234,0.025969823380399437,0.025209549930170036,0.024082669620151112,0.020206854935018517,0.015099493236482228,0.01012534218889602,0.0052235935740193445,0.0015568931673902997,-0.0010076358746873015,-0.0023434646316821406,-0.003077282558162295,-0.005756065635154642,-0.011166133423292354,-0.017101453861612465,-0.02281341774067297,-0.028324006675677693,-0.03260510921259224,-0.03603671171543177,-0.03914431823390169,-0.040940041997286736,-0.03934974657537127,-0.035839054186342534,-0.03326758675603814,-0.03131702062979086,-0.029559647714291648,-0.029149627175865223,-0.030127355239178866,-0.03076992987451707,-0.0294316414440563,-0.026168075194136886,-0.02118838246085203,-0.016029388001651074,-0.01233013597882568,-0.009544726092713618,-0.00822084412407928,-0.00822447808160226,-0.007010060538241436,-0.003968020441205367,-0.0006569834430897314,0.0019094636161356426,0.004103026423453338,0.006287312763521874,0.009437008685939469,0.013547567809652244,0.017203137598777368,0.019191666013612135,0.02102874184478576,0.022899448037541015,0.024066853184799453,0.023766284557384637,0.02266250165684225,0.020594287760355684,0.01781599552232918,0.015392603810455069,0.014216241810895675,0.014283946986699242,0.014181859545088493,0.012238737602921629,0.009451822157535539,0.0064406420055834745,0.002486356493628661,-0.0032050381648255355,-0.010732199911802714,-0.016989917377514152,-0.020677700727360804,-0.023687658080368656,-0.027154572679683436,-0.030163494632072768,-0.030624724843180184,-0.02725246014920288,-0.02232682894838031,-0.016863285029978248,-0.010669240640362981,-0.004920892208724548,-0.00047421366664490705,0.003258212016209072,0.006790025964822949,0.011645231693643981,0.01783882583792268,0.02375193544567339,0.027123768055811903,0.02793406202711224,0.02608707007356781,0.02198691604355965,0.01686267313617884",1
"0.060855793629792224,0.05723400589540155,0.05183100440617325,0.04696995909371181,0.04358058306691549,0.03996844840386739,0.03469178928883056,0.02961408842687553,0.026094942364932386,0.023366536914160713,0.019867185187930764,0.01390847777246032,0.0047617177456099405,-0.006402329577311967,-0.015467355600360076,-0.016937384289100736,-0.010506871029795872,-0.0022520163054878597,0.002719284430619827,0.006343956027302422,0.01363613711736747,0.023949447132053082,0.028844085605841216,0.02489327356246649,0.019181523332920274,0.01818726176152584,0.019387030939006615,0.01655814509895287,0.009944286605195793,0.005459919733767624,0.006297422514832882,0.008146841130746381,0.0040350912857931645,-0.0037345595982082175,-0.006248441208989257,-0.004561667417473245,-0.00432060699880573,-0.005433218760081206,-0.005011137867389865,-0.002044726234436552,-0.0007031104657909369,-0.004948141560610433,-0.012206181949305901,-0.01717508793455665,-0.020233832736119763,-0.025623681779391685,-0.031093263879050165,-0.03144795180440792,-0.028390737501211686,-0.026281186786292085,-0.024927501809925708,-0.022745488032925636,-0.023079928881406416,-0.029015002756338167,-0.03761371247812711,-0.043887606432038095,-0.04720452499732211,-0.048878881126713014,-0.0489663374608572,-0.04649283185975391,-0.042699097006466256,-0.03969235780201061,-0.038330363260805814,-0.03896620613100146,-0.04000187133676505,-0.04040674002410199,-0.04013199149223137,-0.03985204213051869,-0.03865950332337814,-0.036354792131923414,-0.03489796935069486,-0.03576392566535446,-0.0372993618598313,-0.03768961487049125,-0.03728196325266315,-0.03615576430970994,-0.03412461129091308,-0.03147096166900653,-0.028385393444756456,-0.025170211674070755,-0.02343013199979431,-0.023162510221527766,-0.023070196125166864,-0.022392794831809545,-0.02023838239579783,-0.01693734670207824,-0.014020743646843595,-0.010118404480194042,-0.0046188424649244095,0.00078944263192611,0.005702407646930002,0.009792961546671131,0.013612630835441963,0.018973946072290363,0.026012162291552773,0.03559978025503316,0.04701709075942806,0.05810571731136516,0.06749748776770978,0.07593602744769619",1
"0.21149579141234198,0.2076766284905328,0.2010012550650706,0.19207169030269589,0.18188389943572406,0.17076089801891664,0.1593835564213815,0.14900570902457277,0.1404563031077688,0.13348054431944534,0.12749476106496704,0.1218069171900365,0.11567557413879506,0.10855993719046579,0.1009261049389994,0.09356321306483112,0.08703209982840815,0.08175993151654426,0.07730626342917707,0.07272097866069019,0.06847133739326582,0.06622476472134411,0.06680147517564446,0.06944065967357216,0.07283917418469602,0.07489872379037364,0.07353578482468942,0.06839484608942051,0.061322402026919104,0.05424271093973007,0.04546249227933111,0.031166007586000383,0.00857023524312378,-0.023363608120196527,-0.06390422709584334,-0.10757297891735204,-0.14785105186074346,-0.18269876328274134,-0.21213149602418177,-0.236914175431448,-0.25775829779364157,-0.27539731991262073,-0.2905232012302056,-0.3026042827334461,-0.310522963938055,-0.3139374933534952,-0.3133017317195014,-0.31040287662104116,-0.30667036091513766,-0.3013139503205057,-0.29276102379946667,-0.28147817002289655,-0.26863006859449723,-0.2537116906342365,-0.23656627982770104,-0.21826336606236788,-0.19965896146299958,-0.18064625094894346,-0.16091850504582686,-0.14008558928627388,-0.11747281089110775,-0.09352160251233599,-0.07100134632790395,-0.05290620327320664,-0.03913059666610266,-0.026127479723870667,-0.010946927691060704,0.005379147193075751,0.019497902863092942,0.029389972741382095,0.03645131300425351,0.04224508908875091,0.046857315795810636,0.0496674685105466,0.05064983966449152,0.05183459262853013,0.05510770079404258,0.060353551411313114,0.0660448025783832,0.07078457884963849,0.07526112328145927,0.08122804600305461,0.08951017474596402,0.09916746105480989,0.1081812490608734,0.1147554175909532,0.1182119510033704,0.11893472741610633,0.11782654698071912,0.11605882250130523,0.11443569847390184,0.11224996161234405,0.10932354699117414,0.10632754780678641,0.10375960794889988,0.10179543149312165,0.10011893008473324,0.09817600775475188,0.09565679870856822,0.09352032637572105",1
"0.05584476165544751,0.054570779416224666,0.05229288485017941,0.04954725865721574,0.04644973126858548,0.04284537158380071,0.038723582558189404,0.034411387011204234,0.0303518622521593,0.026742359893876917,0.023463701736273136,0.020322522404880347,0.0172827196036187,0.014431983546782285,0.011725851106511115,0.008899074446718329,0.005777409386154134,0.0025894178657980063,-0.00021625625169514537,-0.0024676101873944856,-0.004494083470432677,-0.006872022929093814,-0.009981872240708414,-0.013782925114997426,-0.01794629953584073,-0.022106177423317618,-0.025996848293096838,-0.029464851090198706,-0.032347656708791875,-0.03436685872985361,-0.035358315276975166,-0.03557422357234277,-0.03544189857030118,-0.03511235469795217,-0.0345357229006303,-0.033794753862822435,-0.03312588007280054,-0.03269868978195731,-0.032427852702699114,-0.03204785650839986,-0.0314015525546006,-0.03053709922337206,-0.029558621194217347,-0.028547267591318513,-0.027568438533473624,-0.026611792824271247,-0.02556317309263714,-0.02433908288891377,-0.022994628419697145,-0.02162103888222602,-0.020214600388596907,-0.018734879932627218,-0.01723609627116546,-0.015798577853832357,-0.014355673886580048,-0.012745090735099551,-0.010881017512743854,-0.008784114454246983,-0.006579951513860021,-0.004505208358623378,-0.002718585923572041,-0.001098546157775264,0.0006149041229543198,0.002517800074006961,0.004435023852859297,0.006022481504181941,0.007008726380267555,0.007454163825707698,0.007749958548058499,0.008274180721221578,0.009024895886033406,0.009692489892757223,0.01010892040552685,0.010415541574241042,0.010801503194963636,0.011327786125777546,0.011969382157311833,0.012673441074689437,0.01343239885516903,0.014348858433739993,0.015536072848636144,0.016913653179070044,0.018192802173223416,0.01910408225134245,0.01954579516345532,0.01951593659401159,0.019056146180550897,0.018299345913149776,0.017406960822321644,0.016404912967564668,0.015198459022739688,0.01374021539952845,0.012059617951014734,0.010183333605787576,0.00814475105577155,0.006028781411992604,0.003970397331126398,0.0021633175780150227,0.0008071886404837289,-5.458562551162102e-05",1
"-0.011118005401441925,-0.004672387523331267,0.012197659749186832,0.037902789216489846,0.06070419886563902,0.07253180950077949,0.07609845068200084,0.07700929716371994,0.07862366160514694,0.08278642186593935,0.09004055364874253,0.09850752762494708,0.10606919304171811,0.11254652744162479,0.1181083886592913,0.12275994062928035,0.12657240672811607,0.12934004744878655,0.1303939704978367,0.1297702735139395,0.1278190248943459,0.12386350902571162,0.11731230603654481,0.10934554336525988,0.10167798020070146,0.09474485255177902,0.08710895091544828,0.07626743602267687,0.061428537455686646,0.042352642735137794,0.020551776568028392,-0.000872000851821644,-0.021593223963655858,-0.041498367244252043,-0.05806665983859963,-0.06911962584775905,-0.0745849615448137,-0.07689118693970576,-0.07721035890527819,-0.0754182443634954,-0.07339859885824583,-0.07301361647621281,-0.07497764307184544,-0.08015389918793496,-0.08811050934950355,-0.09654333792541563,-0.1038956440114216,-0.1098117708702535,-0.11399760266821828,-0.11592892660153928,-0.11571801326715041,-0.11476395268934035,-0.11473786571865116,-0.11572570063896598,-0.11703339194142741,-0.11884890660194317,-0.12181403439226425,-0.12621389129789487,-0.13153709610604383,-0.13665458022475752,-0.14061385275913216,-0.14381889697052022,-0.1478222575086105,-0.15346574690886722,-0.15986268473374787,-0.16497596252093177,-0.16755369955905142,-0.16738813139986847,-0.1645555102634759,-0.15948488608826777,-0.15383094676759845,-0.14949795753999154,-0.1454638370348801,-0.13935282953769954,-0.1303261187796082,-0.1189689693679326,-0.10634601162623548,-0.09280468755094722,-0.07789725785525912,-0.06183607654199533,-0.04583634113349505,-0.031103693839955187,-0.01805396940491481,-0.0067205743705524255,0.0035440796554065644,0.013994084140895154,0.026173840080609953,0.040902767474415236,0.05760293060463764,0.07564812641972486,0.09494837981285446,0.11524306593614463,0.1355545751162985,0.15425635154095568,0.1696908825828414,0.18072971345772393,0.1870806839861672,0.19030971749637246,0.19242730727665805,0.19455687272526057",1
